corresponding_gene_call	D100_OUT	D11_OUT	D17_OUT	D26_OUT	D27_OUT	D2_OUT	D32_OUT	D34_OUT	D36_OUT	D40_OUT	D42_OUT	D60_OUT	D65_OUT	D71_OUT	D7_OUT	D85_OUT	D87_OUT	D88_OUT	D92_OUT
451879		0.01610064560482821	0.013494540283291865	0.017404538339146867		0.020460239029788236			0.02017873679122295								0.011517649635238563		0.020703729872436655
451880	1.839349967719829e-05	0.007152704060476087	0.007379728306718812	0.00622734239592217	0.0026928946329492012	0.010163273954723644	0.0008864310176985086	0.011536682904394056	0.006297275157792268					0.005352022951926004	6.127392902279335e-05	0.0001037781033743118	0.011015623655423554	0.00012393045457674036	0.005115264680699368
451881		0.004260293121667008		0.008367754951136515													0.009936437071307737		
451882																			
451883																			
451884																			
451885		0.014293324487225928				0.012303763356625894			0.010896166064711825								0.003020663802522472		0.009993688196928311
451886		0.011982380094540649		0.009873629521602076		0.01440568331411316			0.018563063433218355										0.011597563193307814
451887		0.006211375847971271	0.005356975404823532						0.024602118643771376								0.003994567489794415		0.010113776755593884
451888		0.002877554548817142				0.004155528180882052			0.007284836522129758								0.004883043145015175		0.0035453647507065087
451889		0.0137949535147667	0.009504264394190344	0.008696370569776977		0.010704557490546822	0.0027971745794926643	0.00495990385230111	0.01178505946022066								0.0031556452533871666		0.007033860012610606
451890		0.001768679241174077							0.004819549101338368								0.0031096169911959334		0.004920394387263094
462442		0.005017811119487324		0.009491549350887543		0.009172832018073344			0.004554376636577059								0.007255516357571524		0.007175644015579963
462443		0.009901949787653566		0.015781699401104073		0.020488707769071867			0.008649834123435344								0.003338241034478602		0.006268827237943434
462444		0.007760452513275456	0.008636452615386061	0.030565062888776372		0.016548736389199504			0.008714589919063324								0.009342244745589914		0.008880667804970575
462445		0.010182330980286135	0.012811631866498172	0.04706873853565168		0.013617733168829296		0.004898919923031564	0.01940030771649136								0.005921356061741644		0.010320652730242252
462446		0.01028096127324696		0.015389700462056613		0.008087300717418214			0.009451733110063917								0.007956718422571547		0.011050365486264405
462447		0.012973094504004362	0.0017820703095515658	0.02621591806171915		0.004615036382336138			0.01618966374839361		0.002937118953317619						0.0026122780603418947		0.008140265488369072
462448		0.007785446870532181	0.007643462715907247	0.01517004635510902		0.01072817435417387			0.016955658249755465								0.005953756765613708		0.005632731669121687
462449		0.01856633131507735		0.0019156888599773357		0.015317214617684002			0.016875008912628144								0.007403560556268878		0.01879163454187025
462450																			
462451																			
462452																	0.004877733062092968		
462454																	0.006698626846358519		
462455		0.008311253237832604	0.0010464032790141182			0.005264036855285504		0.0019061795016406676	0.008018354553888543								0.009289267754171961		0.006487875924677299
462456		0.007082023651530119				0.008756805833465723			0.008058192126519976								0.00767252676630651		
462457		0.012465752045094123	0.0065806232923983085			0.01217499394226928	0.019806100920231263		0.01241443354264319								0.013062287078174405		
