"","my.var","Reads","Phylum","Species","file","name","Sites","Fish_No","Lab Number (new)","LIMS (original tube ID)","ID #","Weight_g","Length_cm","Kfactor","Location","Long","Lat","Date of Capture","Dato uttak HI","Comments","Tail length (cm)","Gonad score","M/F","SEmptyach content","Tapeworm","Nematode","prop","ypos"
"1","47",216,"Arthropoda","Tribolium castaneum","Invertebrates/D109.xlsx","109","Site 10","F15",109,"41565","8-031-2012",3262,66,1.13462448173192,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.5,"2","M","Krill","Yes","NA",4.40456769983687,2.20228384991843
"2","66",198,"Arthropoda","Tribolium castaneum","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.153359977693094,0.0766799888465471
"3","77",150,"Arthropoda","Tribolium castaneum","Invertebrates/D110.xlsx","110","Site 10","F16",110,"41567","8-014-2012",2935,65,1.06873008648157,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,2.2,"2","M","Fish+Krill","Yes","NA",3.54609929078014,1.77304964539007
"4","81",632,"Arthropoda","Tribolium castaneum","Invertebrates/D111.xlsx","111","Site 10","F17",111,"41564","8-040-2012",3156,65,1.14920345926263,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.3,"1","M","Fish+Krill","Yes","NA",11.6562154186647,5.82810770933235
"5","89",490,"Arthropoda","Tribolium castaneum","Invertebrates/D112.xlsx","112","Site 10","F18",112,"41549","8-016-2012",3352,71,0.936545677556711,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,2.6,"1","F","Krill","Yes","NA",8.75312611647017,4.37656305823508
"6","105",686,"Arthropoda","Tribolium castaneum","Invertebrates/D113.xlsx","113","Site 10","F19",113,"41561","8-021-2012",3104,64,1.18408203125,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.6,"2","M","Fish","Yes","NA",4.00046652670865,2.00023326335433
"7","129",450,"Arthropoda","Tribolium castaneum","Invertebrates/D14.xlsx","14","Site 6","F3",14,"41434","22-019-2012",3022,65.5,1.07540130715349,"Nordkapp",26.14643,70.953424,2012-08-01 00:00:00,0.530925926,NA,2.2,"4","M","Empty","No","No",7.41595253790376,3.70797626895188
"8","211",166,"Arthropoda","Tribolium castaneum","Invertebrates/D24.xlsx","24","Site 6","F7",24,"41441","22-012-2012",3178,64,1.21231079101562,"Nordkapp",26.14643,70.953424,2012-07-19 00:00:00,0.530925926,NA,2,"4","M","Krill","Yes","No",22.3118279569892,11.1559139784946
"9","281",80,"Arthropoda","Tribolium castaneum","Invertebrates/D35.xlsx","35","Site 10","F3",35,"41552","8-046-2012",3312,69,1.00819155639572,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.2,"2","M","Krill","Yes","NA",4.02414486921529,2.01207243460765
"10","475",3900,"Arthropoda","Tribolium castaneum","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",9.91256608377389,4.95628304188695
"11","552",122,"Arthropoda","Tribolium castaneum","Invertebrates/MG99.xlsx","99","Site 10","F13",99,"41562","8-166-2012",1872,59,0.911485594924505,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,2.4,"3","M","Krill","Yes","NA",4.18956043956044,2.09478021978022
"12","7",800,"Nematoda","Toxocara canis","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.295617470992536,0.147808735496268
"13","26",2702,"Nematoda","Toxocara canis","Invertebrates/D100.xlsx","100","Site 7","F27",100,"41473","38-324-2012",3062,63,1.22456978088119,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.8,"4","M","Empty","No","No",6.47557877582323,3.23778938791161
"14","100",3224,"Nematoda","Toxocara canis","Invertebrates/D113.xlsx","113","Site 10","F19",113,"41561","8-021-2012",3104,64,1.18408203125,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.6,"2","M","Fish","Yes","NA",18.801026358759,13.4009797060882
"15","109",5208,"Nematoda","Toxocara canis","Invertebrates/D114.xlsx","114","Site 10","F20",114,"41563","8-061-2012",2919,67,0.97053161459355,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.9,"2","F","Fish","Yes","NA",37.7063423110339,18.8531711555169
"16","134",128,"Nematoda","Toxocara canis","Invertebrates/D14.xlsx","14","Site 6","F3",14,"41434","22-019-2012",3022,65.5,1.07540130715349,"Nordkapp",26.14643,70.953424,2012-08-01 00:00:00,0.530925926,NA,2.2,"4","M","Empty","No","No",2.1094264996704,8.47066578773896
"17","141",354,"Nematoda","Toxocara canis","Invertebrates/D17.xlsx","17","Site 8","F5",17,"41495","81-108-2012",3446,76,0.78500874763085,"Andøya",15.619177,69.138241,2012-07-12 00:00:00,0.799444444444445,NA,3,"3","F","Empty","Yes","No",4.05684162273665,2.02842081136832
"18","147",5214,"Nematoda","Toxocara canis","Invertebrates/D18.xlsx","18","Site 10","F1",18,"41559","8-150-2012",3144,65,1.14483386436049,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.8,"3","M","Fish","Yes","NA",41.0745233968804,20.5372616984402
"19","163",22,"Nematoda","Toxocara canis","Invertebrates/D2.xlsx","2","Site 8","F1",2,"41497","81-101-2012",2725,69,0.829505432119059,"Andøya",15.619177,69.138241,2012-07-10 00:00:00,0.799444444444445,"Fisheren har tatt skjellprøver",3.5,"3","F","Empty","No","Yes",2.88713910761155,1.44356955380577
"20","172",126,"Nematoda","Toxocara canis","Invertebrates/D20.xlsx","20","Site 6","F5",20,"41443","22-007-2012",2986,66.5,1.01537126211991,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,1.4,"2","M","Krill","No","No",0.0990503741903025,0.0495251870951512
"21","192",324,"Nematoda","Toxocara canis","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.849145612747667,0.424572806373834
"22","244",1246,"Nematoda","Toxocara canis","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",7.61986301369863,3.80993150684932
"23","306",100,"Nematoda","Toxocara canis","Invertebrates/D37.xlsx","37","Site 6","F9",37,"41430","22-018-2012",2705,63,1.08179662223502,"Nordkapp",26.14643,70.953424,2012-08-01 00:00:00,0.530925926,NA,1.8,"3","M","Empty","No","Yes",3.84024577572965,1.92012288786482
"24","335",3354,"Nematoda","Toxocara canis","Invertebrates/D45.xlsx","45","Site 11","F7",45,"41598","31-002-2012",2201,59,1.07167724061369,"Alta",23.211147,70.002317,1899-12-31 02:08:12,1.09111111111111,NA,1.7,"2","M","Fish","No","No",14.6080139372822,7.30400696864112
"25","421",2486,"Nematoda","Toxocara canis","Invertebrates/D82.xlsx","82","Site 10","F9",82,"41553","8-136-2012",3140,69,0.955833782331686,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,1.3,"3","M","Krill","NA","NA",36.4730046948357,18.2365023474178
"26","457",4010,"Nematoda","Toxocara canis","Invertebrates/D90.xlsx","90","Site 11","F18",90,"41579","31-009-2012",3212,67.5,1.04439363918102,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.3,"3","M","Fish","No","No",24.7195167057083,12.3597583528541
"27","111",2088,"Arthropoda","Tetranychus urticae","Invertebrates/D114.xlsx","114","Site 10","F20",114,"41563","8-061-2012",2919,67,0.97053161459355,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.9,"2","F","Fish","Yes","NA",15.1172893136403,45.264986967854
"28","325",48,"Arthropoda","Tetranychus urticae","Invertebrates/D42.xlsx","42","Site 8","F10",42,"41488","81-085-2012",2534,60,1.17314814814815,"Andøya",15.619177,69.138241,2012-06-27 00:00:00,0.799444444444445,NA,2.4,"2","M","Empty","No","Yes",2.6578073089701,1.32890365448505
"29","352",152,"Arthropoda","Tetranychus urticae","Invertebrates/D46.xlsx","46","Site 8","F11",46,"41490","81-020D-2012",3492,72,0.935570987654321,"Andøya",15.619177,69.138241,2012-07-04 00:00:00,0.799444444444445,NA,1.4,"2","F","Krill","No","No",58.4615384615385,29.2307692307692
"30","83",76,"Platyhelminthes","Taenia solium","Invertebrates/D111.xlsx","111","Site 10","F17",111,"41564","8-040-2012",3156,65,1.14920345926263,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.3,"1","M","Fish+Krill","Yes","NA",1.40169679085208,12.3570638140907
"31","124",24,"Platyhelminthes","Taenia solium","Invertebrates/D13.xlsx","13","Site 7","F5",13,"41465","38-175-2012",3092,67,1.02805198777775,"Månes/Tosken",16.957545,69.341588,2012-06-26 00:00:00,0.591111111111111,NA,2.2,"2","F","Fish","Yes","No",4.47761194029851,2.23880597014925
"32","229",580,"Platyhelminthes","Taenia solium","Invertebrates/D31.xlsx","31","Site 10","F2",31,"41551","8-042-2012",3362,71,0.939339668241546,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.3,"3","M","NA","Yes","NA",31.6593886462882,15.8296943231441
"33","245",1192,"Platyhelminthes","Taenia solium","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",7.28962818003914,11.2646771037182
"34","274",122,"Platyhelminthes","Taenia solium","Invertebrates/D34.xlsx","34","Site 11","F5",34,"41596","31-087-2012",4028,75,0.954785185185185,"Alta",23.211147,70.002317,1899-12-31 23:07:12,1.09111111111111,NA,4.1,"3","M","Empty","Yes","No",0.725931215042247,0.362965607521123
"35","314",464,"Platyhelminthes","Taenia solium","Invertebrates/D40.xlsx","40","Site 10","F4",40,"41560","8-148-2012",3014,65,1.09749658625398,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.9,"3","M","Fish","Yes","NA",26.8518518518519,13.4259259259259
"36","328",464,"Platyhelminthes","Taenia solium","Invertebrates/D44.xlsx","44","Site 6","F12",44,"41429","22-011-2012",2718,61,1.19745705587692,"Nordkapp",26.14643,70.953424,2012-07-19 00:00:00,0.530925926,NA,2,"3","M","Fish+Krill","No","No",68.2352941176471,34.1176470588235
"37","385",64,"Platyhelminthes","Taenia solium","Invertebrates/D7.xlsx","7","Site 7","F3",7,"41466","38-224-2012",3050,65,1.1106053709604,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Fish","Yes","No",7.2234762979684,3.6117381489842
"38","416",996,"Platyhelminthes","Taenia solium","Invertebrates/D81.xlsx","81","Site 10","F8",81,"41557","8-135-2012",3010,69,0.916261046120502,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,2.2,"2","F","Krill","Yes","NA",80.1932367149759,40.0966183574879
"39","464",100,"Platyhelminthes","Taenia solium","Invertebrates/D90.xlsx","90","Site 11","F18",90,"41579","31-009-2012",3212,67.5,1.04439363918102,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.3,"3","M","Fish","No","No",0.616446800641105,25.0277401060288
"40","524",22,"Platyhelminthes","Taenia solium","Invertebrates/MG54.xlsx","54","Site 8","F14",54,"41504","81-082-2012",3422,72,0.916816700960219,"Andøya",15.619177,69.138241,2012-06-27 00:00:00,0.799444444444445,NA,3.1,"2","F","Fish","No","Yes",2.92553191489362,1.46276595744681
"41","236",44,"Platyhelminthes","Taenia saginata","Invertebrates/D31.xlsx","31","Site 10","F2",31,"41551","8-042-2012",3362,71,0.939339668241546,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.3,"3","M","NA","Yes","NA",2.40174672489083,32.8602620087336
"42","258",60,"Platyhelminthes","Taenia saginata","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",0.36692759295499,15.0929549902153
"43","316",168,"Platyhelminthes","Taenia saginata","Invertebrates/D40.xlsx","40","Site 10","F4",40,"41560","8-148-2012",3014,65,1.09749658625398,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.9,"3","M","Fish","Yes","NA",9.72222222222222,31.712962962963
"44","329",132,"Platyhelminthes","Taenia saginata","Invertebrates/D44.xlsx","44","Site 6","F12",44,"41429","22-011-2012",2718,61,1.19745705587692,"Nordkapp",26.14643,70.953424,2012-07-19 00:00:00,0.530925926,NA,2,"3","M","Fish+Krill","No","No",19.4117647058824,77.9411764705882
"45","419",56,"Platyhelminthes","Taenia saginata","Invertebrates/D81.xlsx","81","Site 10","F8",81,"41557","8-135-2012",3010,69,0.916261046120502,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,2.2,"2","F","Krill","Yes","NA",4.50885668276973,82.4476650563607
"46","444",36,"Echinodermata","Strongylocentrotus purpuratus","Invertebrates/D84.xlsx","84","Site 10","F10",84,"41555","8-138-2012",3162,67,1.05132612721645,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,2.2,"3","M","Fish","Yes","NA",2.95566502463054,1.47783251231527
"47","208",56,"Arthropoda","Spodoptera frugiperda","Invertebrates/D23.xlsx","23","Site 7","F8",23,"41463","38-227-2012",3274,68.5,1.01860771352669,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,2.7,"2","F","Fish","No","Yes",100,50
"48","213",272,"Arthropoda","Spodoptera frugiperda","Invertebrates/D26.xlsx","26","Site 8","F7",26,"41496","81-102-2012",3716,71,1.03824693848471,"Andøya",15.619177,69.138241,2012-07-10 00:00:00,0.799444444444445,NA,2.8,"3","F","Empty","No","Yes",31.4087759815243,15.7043879907621
"49","218",66,"Arthropoda","Spodoptera frugiperda","Invertebrates/D3.xlsx","3","Site 8","F2",3,"41500","81-106-2012",3128,72,0.838048696844993,"Andøya",15.619177,69.138241,2012-07-11 00:00:00,0.799444444444445,"Fisheren har tatt skjellprøver",3.1,"3","F","Empty","No","Yes",100,50
"50","353",108,"Arthropoda","Spodoptera frugiperda","Invertebrates/D46.xlsx","46","Site 8","F11",46,"41490","81-020D-2012",3492,72,0.935570987654321,"Andøya",15.619177,69.138241,2012-07-04 00:00:00,0.799444444444445,NA,1.4,"2","F","Krill","No","No",41.5384615384615,79.2307692307692
"51","497",42,"Arthropoda","Spodoptera frugiperda","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.106750711671411,9.9659414396096
"52","21",20,"Arthropoda","Sitophilus oryzae","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.00739043677481339,0.299312689379942
"53","73",24,"Arthropoda","Sitophilus oryzae","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.0185890882052235,0.162654521795706
"54","95",28,"Arthropoda","Sitophilus oryzae","Invertebrates/D112.xlsx","112","Site 10","F18",112,"41549","8-016-2012",3352,71,0.936545677556711,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,2.6,"1","F","Krill","Yes","NA",0.500178635226867,9.0032154340836
"55","168",176,"Arthropoda","Sitophilus oryzae","Invertebrates/D20.xlsx","20","Site 6","F5",20,"41443","22-007-2012",2986,66.5,1.01537126211991,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,1.4,"2","M","Krill","No","No",0.138356078234073,0.168228413307339
"56","199",42,"Arthropoda","Sitophilus oryzae","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.110074431282105,0.90418282838872
"57","226",26,"Arthropoda","Sitophilus oryzae","Invertebrates/D30.xlsx","30","Site 8","F8",30,"41493","81-079-2012",3390,68,1.07813454101364,"Andøya",15.619177,69.138241,2012-06-26 00:00:00,0.799444444444445,NA,0,"1","M","Empty","No","No",0.263211176351488,0.131605588175744
"58","238",26,"Arthropoda","Sitophilus oryzae","Invertebrates/D31.xlsx","31","Site 10","F2",31,"41551","8-042-2012",3362,71,0.939339668241546,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.3,"3","M","NA","Yes","NA",1.41921397379913,34.7707423580786
"59","293",140,"Arthropoda","Sitophilus oryzae","Invertebrates/D36.xlsx","36","Site 8","F9",36,"41501","81-115-2012",3628,67,1.2062653983369,"Andøya",15.619177,69.138241,2012-08-01 00:00:00,0.799444444444445,NA,1.2,"3","M","Empty","No","No",0.205483473257794,0.102741736628897
"60","351",46,"Arthropoda","Sitophilus oryzae","Invertebrates/D45.xlsx","45","Site 11","F7",45,"41598","31-002-2012",2201,59,1.07167724061369,"Alta",23.211147,70.002317,1899-12-31 02:08:12,1.09111111111111,NA,1.7,"2","M","Fish","No","No",0.200348432055749,14.7081881533101
"61","360",44,"Arthropoda","Sitophilus oryzae","Invertebrates/D51.xlsx","51","Site 6","F15",51,"41438","22-008-2012",2480,60,1.14814814814815,"Nordkapp",26.14643,70.953424,2012-07-18 00:00:00,0.530925926,NA,2,"3","M","Fish","No","No",0.681747753331267,0.340873876665634
"62","393",100,"Arthropoda","Sitophilus oryzae","Invertebrates/D70.xlsx","70","Site 8","F20",70,"41489","81-096-2012",2742,67,0.911681290584281,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,4,"3","F","Empty","No","Yes",0.908265213442325,0.454132606721163
"63","414",22,"Arthropoda","Sitophilus oryzae","Invertebrates/D79.xlsx","79","Site 7","F19",79,"41461","38-239-2012",2838,64,1.08261108398438,"Månes/Tosken",16.957545,69.341588,2012-07-04 00:00:00,0.591111111111111,NA,1.7,"2","M","Fish","No","No",0.438421681944998,0.219210840972499
"64","477",806,"Arthropoda","Sitophilus oryzae","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",2.0485969906466,11.0436152907686
"65","11",346,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.127854556204272,0.366935185869485
"66","64",260,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.201381788889922,0.272639960343278
"67","195",78,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.204423943809624,1.06143201593458
"68","228",24,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/D30.xlsx","30","Site 8","F8",30,"41493","81-079-2012",3390,68,1.07813454101364,"Andøya",15.619177,69.138241,2012-06-26 00:00:00,0.799444444444445,NA,0,"1","M","Empty","No","No",0.242964162785989,0.384693257744483
"69","267",24,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",0.146771037181996,15.3498043052838
"70","276",38,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/D34.xlsx","34","Site 11","F5",34,"41596","31-087-2012",4028,75,0.954785185185185,"Alta",23.211147,70.002317,1899-12-31 23:07:12,1.09111111111111,NA,4.1,"3","M","Empty","Yes","No",0.226109722718077,0.838986076401285
"71","402",22,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/D70.xlsx","70","Site 8","F20",70,"41489","81-096-2012",2742,67,0.911681290584281,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,4,"3","F","Empty","No","Yes",0.199818346957312,1.00817438692098
"72","428",22,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/D82.xlsx","82","Site 10","F9",82,"41553","8-136-2012",3140,69,0.955833782331686,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,1.3,"3","M","Krill","NA","NA",0.322769953051643,36.6343896713615
"73","545",54,"Platyhelminthes","Schistosoma rodhaini","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",0.24558850281972,0.12279425140986
"74","119",46,"Platyhelminthes","Schistosoma mansoni","Invertebrates/D114.xlsx","114","Site 10","F20",114,"41563","8-061-2012",2919,67,0.97053161459355,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.9,"2","F","Fish","Yes","NA",0.333043730089777,52.9901534897191
"75","153",36,"Platyhelminthes","Schistosoma mansoni","Invertebrates/D18.xlsx","18","Site 10","F1",18,"41559","8-150-2012",3144,65,1.14483386436049,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.8,"3","M","Fish","Yes","NA",0.283598550496297,41.2163226721286
"76","541",160,"Platyhelminthes","Schistosoma mansoni","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",0.727669637984355,0.609423321811897
"77","546",44,"Platyhelminthes","Schistosoma japonicum","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",0.200109150445698,1.07331271602692
"78","332",20,"Hemichordata","Saccoglossus kowalevskii","Invertebrates/D44.xlsx","44","Site 6","F12",44,"41429","22-011-2012",2718,61,1.19745705587692,"Nordkapp",26.14643,70.953424,2012-07-19 00:00:00,0.530925926,NA,2,"3","M","Fish+Krill","No","No",2.94117647058824,89.1176470588235
"79","415",20,"Hemichordata","Saccoglossus kowalevskii","Invertebrates/D79.xlsx","79","Site 7","F19",79,"41461","38-239-2012",2838,64,1.08261108398438,"Månes/Tosken",16.957545,69.341588,2012-07-04 00:00:00,0.591111111111111,NA,1.7,"2","M","Fish","No","No",0.398565165404544,0.63770426464727
"80","17",58,"Nematoda","Romanomermis culicivorax","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.0214322666469588,0.4415785972951
"81","71",26,"Nematoda","Romanomermis culicivorax","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.0201381788889922,0.383399944232735
"82","136",22,"Nematoda","Romanomermis culicivorax","Invertebrates/D14.xlsx","14","Site 6","F3",14,"41434","22-019-2012",3022,65.5,1.07540130715349,"Nordkapp",26.14643,70.953424,2012-08-01 00:00:00,0.530925926,NA,2.2,"4","M","Empty","No","No",0.36255767963085,9.70665787738958
"83","206",20,"Nematoda","Romanomermis culicivorax","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.0524163958486214,1.18985218576371
"84","262",40,"Nematoda","Romanomermis culicivorax","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",0.244618395303327,15.5454990215264
"85","429",20,"Nematoda","Romanomermis culicivorax","Invertebrates/D82.xlsx","82","Site 10","F9",82,"41553","8-136-2012",3140,69,0.955833782331686,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,1.3,"3","M","Krill","NA","NA",0.293427230046948,36.9424882629108
"86","20",28,"Arthropoda","Rhodnius prolixus","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.0103466114847387,0.457468036360949
"87","15",90,"Arthropoda","Rhipicephalus microplus","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.0332569654866603,0.479269824846648
"88","68",104,"Arthropoda","Rhipicephalus microplus","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.0805527155559686,0.433745391455216
"89","74",20,"Arthropoda","Rhagoletis zephyria","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.0154909068376863,0.481767202652043
"90","176",84,"Arthropoda","Rhagoletis zephyria","Invertebrates/D20.xlsx","20","Site 6","F5",20,"41443","22-007-2012",2986,66.5,1.01537126211991,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,1.4,"2","M","Krill","No","No",0.066033582793535,0.270423243821143
